probs	phenotype	ids
2.87521035699021	2.28695765629175	syn10000
1.80692009075359	1.78953897992644	syn10001
2.5960379692281	3.40018881441157	syn10003
3.20697626276033	4.74545850681542	syn10007
2.52937621295633	5.14172660202962	syn1001
2.38740365483558	4.45515357930446	syn10015
2.46827556772497	2.49189845474579	syn10017
1.93666365349077	3.52200928164654	syn10019
1.94842768827422	-0.724087940848136	syn10020
2.99944767745522	3.27613383326473	syn10021
2.09894553494156	2.76159566426971	syn10024
2.30836225138923	2.17501587517408	syn10029
2.50024023251728	1.36741221718558	syn10033
2.51967497805865	2.01837418051282	syn10036
2.59161353401981	2.11791506248172	syn1004
2.02859912254616	2.50906309688649	syn10040
1.96367731377123	0.72505258547999	syn10041
2.42542239522453	2.12987454409042	syn10042
2.5692702691181	3.89826088597194	syn10045
2.04167364754696	1.211638753936	syn10049
2.80759656113931	2.45259262425552	syn10050
2.44399851099293	2.52608490050502	syn10058
2.43693714733425	3.03942241673852	syn10062
2.55469966836029	4.17887003222259	syn10064
1.67716542136262	2.89324452667347	syn10068
2.67319646260844	2.138469173079	syn1009
2.13010653365779	1.32705793936775	syn10095
2.2589362181391	0.839743988285737	syn10099
2.41790651311886	1.71318801147817	syn1010
2.15490996983607	3.45464426464094	syn10100
2.81049444848919	1.74175218647541	syn10109
2.41452914108315	3.10218210567131	syn10111
2.63821316120465	1.6632138451865	syn10113
2.20491630201403	2.04292447710862	syn10114
2.23224009424234	3.27649600859184	syn10115
2.24402491840338	4.07297013494146	syn10117
2.46601996772102	1.52427558336691	syn10122
2.47477780154807	1.89942889874213	syn10129
2.6055059643964	3.05816619956926	syn10131
2.29665251580204	1.43495489174158	syn10134
2.52294033426992	5.52349703343563	syn10136
2.45836169261818	3.1782269015166	syn10138
2.10926769823559	2.24887667074332	syn10143
3.20867909314924	2.27088796476999	syn10144
2.71349899681478	3.25551827499937	syn10152
3.03367249882739	4.21534080911486	syn10154
2.49937097073384	2.74365549301605	syn10157
2.16375770110866	2.22553205830995	syn10165
2.46304708672596	2.49551673936969	syn10166
2.53935236126722	2.90130857485256	syn10168
2.84812673428381	3.44818405516957	syn10179
2.769596047054	3.57230624080431	syn10181
2.12472132543322	2.86049298952571	syn10184
3.50105719732688	5.72254194011221	syn10185
1.90084431533622	1.3438362573575	syn1019
1.79907812868439	2.57061075195755	syn10190
2.18910906554008	2.250588348591	syn10191
2.18835552179901	1.95521978956143	syn102
1.78908384899852	1.17565237135669	syn10201
2.40454501876442	1.62132813504471	syn10205
2.41383264946963	3.75989672993582	syn10214
2.72155910495566	2.74093440569779	syn10215
2.39088668247519	1.66631670752645	syn10218
2.93152830623238	3.73421601973283	syn1022
2.31678318338495	2.99353835201739	syn10229
2.61149311528437	3.51211179033295	syn1023
2.48733306675249	3.3740085965446	syn10233
2.91625978993108	3.26135489830628	syn10236
2.39212645083728	1.26471875654646	syn10239
2.61655499647668	4.93005634748948	syn10240
2.36829907119032	3.44458003812581	syn10241
2.51005073030812	2.63626338272683	syn10246
2.35734022134158	2.4447835418052	syn10248
2.96834088300658	2.81880278441704	syn10251
2.83583081419157	3.45070941813983	syn10256
2.48290749240023	2.37397185276443	syn10258
2.22205595722691	1.77429352875186	syn10262
2.43862535870878	2.59428074797956	syn10265
2.50616852763308	2.33519035859292	syn1027
2.58608289508079	3.02105927209988	syn10272
3.03769586042696	4.70760305916145	syn10275
2.65096559324583	2.04800980665406	syn10283
2.26349440783606	1.28346495984217	syn10284
1.81328107072348	1.63202507884801	syn10290
2.35269374798636	2.65642010938147	syn10293
2.44367926589326	2.28902714174467	syn10295
2.59140763374589	2.77591724089824	syn10299
2.69353236596462	2.90818052967829	syn10302
2.15302202855083	1.94645296677247	syn10304
2.34560039336766	2.85544685970287	syn10312
2.46400225895102	2.91103560159113	syn10313
2.43718510100667	1.0519166843267	syn10316
2.68594984393627	2.03080377044436	syn10319
2.63993678097114	2.52431915811603	syn1032
2.53488255015716	3.22583007799251	syn10320
2.59077968062834	2.97160037707694	syn10321
2.27785132416944	2.59508222659716	syn10328
2.54065108033014	2.21380900126318	syn10337
2.24573619744345	1.97783525817425	syn10343
2.52292571525554	1.64709998874935	syn1035
2.19520016331599	1.99929484578521	syn10351
2.64458667175829	1.90211184341738	syn10361
2.16376643454582	1.65989618186994	syn10368
1.94408052499907	3.79529073954704	syn10369
2.69502065757111	2.42971505353145	syn1037
2.10720992956905	3.03183786483397	syn10371
2.58721254619173	1.30206237121662	syn10373
2.53957326027017	1.72055285096554	syn10411
2.65526282404331	1.46020565975043	syn10416
2.00704215177486	2.17530093725912	syn10418
2.0842696582945	0.819951074778077	syn10424
2.60295523117363	4.31315320169853	syn10427
2.04124808234273	1.70266851545432	syn10429
2.40497276732794	0.818223710257259	syn10436
2.56029656750733	2.37495994829237	syn1044
2.49949437799806	3.3107026562997	syn10450
3.1709134325806	3.11547315076051	syn10451
2.35223884982472	1.26233407683502	syn10468
3.04653685176435	4.41524556682836	syn10469
3.16537311091777	2.26455784382529	syn10482
1.9032127855226	0.600255106334456	syn10486
