probs	phenotype	ids
3.5969799564619	5.05941975270394	syn10000
2.08576923382763	3.04259010913666	syn10001
3.12713935566667	3.04810098344625	syn10003
3.91075853218246	3.68316753631714	syn10007
3.39123574371533	4.37447741583361	syn1001
2.78758907655597	3.20814219128308	syn10015
2.97041376126958	4.44869393416386	syn10017
2.32425663467495	0.438802329488964	syn10019
2.57642783177074	3.25961021400694	syn10020
4.18397670181973	4.32343479010692	syn10021
2.66696712603595	1.7487579483831	syn10024
3.03193670338557	3.06861294633079	syn10029
3.08012483394388	2.50248608122732	syn10033
3.1321410460823	4.90069153897988	syn10036
3.79361333309321	4.53046529328862	syn1004
2.39124449527555	2.62181652577235	syn10040
2.40919174885253	2.22144970277125	syn10041
3.05325565139455	3.46875692043664	syn10042
3.01041868457987	2.62653318343356	syn10045
2.47140278987858	2.61700122221627	syn10049
3.63658126544205	3.82173291712931	syn10050
3.01021590014039	1.15529523882182	syn10058
2.67397652899357	1.09812680746101	syn10062
3.35620114031221	4.65228833024085	syn10064
1.83178519270663	1.63811624397417	syn10068
3.26582114177536	2.57084151631496	syn1009
2.80408302536212	1.10593657005391	syn10095
2.81578803639106	1.61319108360208	syn10099
3.02539258077318	2.04962599482214	syn1010
2.7767039987546	1.48860467236847	syn10100
3.54385522196347	4.79401216599233	syn10109
2.87229150169721	2.64623225423452	syn10111
2.99264147674973	3.24422000444991	syn10113
2.61474050671767	1.16802980019093	syn10114
2.90062454358096	3.67478945123124	syn10115
2.75408869624458	2.50818919315556	syn10117
3.21191409911404	2.7399859959113	syn10122
3.26865787619691	2.94506881328755	syn10129
3.14276196661143	1.78395354691382	syn10131
3.00069412013695	2.25182852301199	syn10134
2.98375179783282	2.21033148415955	syn10136
2.89474535847518	3.99329381962024	syn10138
2.7727346032952	2.02419825216383	syn10143
4.40527912312763	5.19533169789098	syn10144
3.40834195493754	3.49353876761182	syn10152
3.95182731641235	2.38939920548249	syn10154
3.38695518408471	4.89172224220941	syn10157
2.48825588702934	3.53064223281699	syn10165
3.19320163967629	1.71369000069835	syn10166
3.3550443405965	1.77026996328095	syn10168
3.52666994924173	4.06372702651589	syn10179
3.44435813275518	4.01765568580178	syn10181
2.76828907974466	3.53317441667931	syn10184
4.54856162396272	5.52235268047761	syn10185
2.12005866549533	1.67563234114693	syn1019
2.2637864125503	1.73006650823333	syn10190
2.88210636629535	3.35659800506469	syn10191
2.85272803170575	3.12836403886924	syn102
2.20405354396582	2.47608058614972	syn10201
3.01481348758868	4.51030957395899	syn10205
3.0941664103528	2.71791683497297	syn10214
3.55314538793243	4.69299981472911	syn10215
2.56388773976092	2.28434156098199	syn10218
3.68487093481125	3.48324867701753	syn1022
2.79781859868504	1.8179579384125	syn10229
3.31892867624422	2.52380897918708	syn1023
2.92304517302908	2.07317078976243	syn10233
3.58106387001268	4.77407040978382	syn10236
3.15103576719698	2.7587053413181	syn10239
3.44743508122599	2.41331931598563	syn10240
2.84039238550189	4.20955056125829	syn10241
3.19609114691582	3.21904049357471	syn10246
2.77777040058764	3.87344547675504	syn10248
3.67405582985743	3.00923827932698	syn10251
3.58235543586912	3.69558946177393	syn10256
3.07276732584244	2.27970754001589	syn10258
2.77422641267767	1.66810894155397	syn10262
2.91786718231041	3.55083317272691	syn10265
2.95096375283677	3.5607160820741	syn1027
3.30712896732522	1.35458808453073	syn10272
3.54455710044267	3.4840229059477	syn10275
3.11268224217984	3.60839245223637	syn10283
2.59043696266935	3.18465988157493	syn10284
2.1103441669788	2.845378242023	syn10290
3.02360407088072	4.69845947106887	syn10293
3.21854764233468	1.8017752201006	syn10295
3.3243702378705	3.03239662628828	syn10299
3.60863620149792	5.11773019398742	syn10302
2.77174960842027	3.68597160225895	syn10304
3.22027116347908	3.68283018713964	syn10312
3.20225325296247	4.06608644885201	syn10313
