probs	phenotype	ids
5.60824395061696	5.26760406374066	syn10000
3.34195294859597	3.02056141142957	syn10001
5.14223231802785	4.93229756733336	syn10003
6.54519713862492	6.02927472221381	syn10007
5.20618662330967	6.10958548648635	syn1001
4.67273808624854	4.21785703068859	syn10015
4.86638611323179	4.68162274952194	syn10017
3.65928292680129	4.33139517639328	syn10019
3.48430103697148	3.59001573921864	syn10020
6.13222973895168	4.47511490934083	syn10021
4.00146978959743	4.86128848052401	syn10024
4.47732963182291	5.11480413069054	syn10029
4.92773336451889	5.55121263635513	syn10033
5.04915254283103	3.61634794164654	syn10036
5.24478686113609	4.25935440478698	syn1004
3.9857252017244	4.24767853524759	syn10040
4.0012029273906	3.54798150696454	syn10041
4.82267984933215	4.49818638040288	syn10042
5.28575796387189	4.44619440215353	syn10045
4.25333356601159	4.23205517591924	syn10049
5.35774632801066	5.35666682951931	syn10050
5.04835375102173	5.28605343583071	syn10058
4.45134409332675	4.95618517043835	syn10062
4.88772329242364	3.74773794797726	syn10064
3.22973600922502	2.90351802104749	syn10068
5.06565206055463	5.14703810178664	syn1009
4.0209959236382	3.44226226638902	syn10095
4.41820250147208	5.43909662558685	syn10099
4.88669893923118	4.21384410466743	syn1010
4.28620381871467	3.19885409812324	syn10100
5.45408943293686	4.72564910674799	syn10109
4.74335089902875	3.49764993408456	syn10111
5.08804257208133	4.46645552143993	syn10113
4.15380160593696	4.76356012330407	syn10114
4.1737183231578	4.86588897664657	syn10115
4.41679004556894	4.85858666331848	syn10117
4.78350909346279	5.16913758053669	syn10122
4.66426738411326	4.51406486377389	syn10129
5.28459577321373	6.54742842627978	syn10131
4.61180767481749	4.17058669248962	syn10134
5.24922891798625	6.93264815055365	syn10136
4.54673528283324	3.92098410134775	syn10138
4.20466927737902	3.96525841391877	syn10143
6.90889737460527	7.56086311148035	syn10144
5.5823525287927	5.82271378712059	syn10152
6.07533997182435	6.30148981689573	syn10154
4.95049509946457	4.28323229578334	syn10157
4.02923586145453	3.91077604178732	syn10165
