probs	phenotype	ids
13.2444047846348	12.4440452197618	syn10000
13.4843748699599	13.9904935782868	syn10001
13.4907028789422	15.1717752281011	syn10003
14.2191809035945	14.8757135764648	syn10007
14.9726218329091	14.3886071802249	syn1001
13.4068578355783	12.5207577431904	syn10015
14.2895378277196	13.9607349578673	syn10017
13.7557009232008	14.062745486706	syn10019
14.0228756763142	13.6239546392429	syn10020
13.584094325119	15.6118773144809	syn10021
13.2817700251786	12.7817951915917	syn10024
14.4443265334089	14.3382044201903	syn10029
13.7937477691795	13.0864345000325	syn10033
13.3175761956082	13.5711078987999	syn10036
15.1183763329911	14.6026127364116	syn1004
13.4345234928722	12.6351444405327	syn10040
14.6061402446365	14.9619510073668	syn10041
14.8363003442996	15.4418670361805	syn10042
13.0555700086349	13.161691600589	syn10045
11.803783491717	12.3412610217526	syn10049
12.9437401041555	14.1893245948266	syn10050
13.2166387840613	12.1533248818198	syn10058
13.2930968047416	15.4091210217309	syn10062
13.7874446695243	14.3791782102254	syn10064
14.2109907339868	13.3826859079395	syn10068
14.1235788486001	13.5769941466769	syn1009
13.7221319843267	14.2873273915686	syn10095
12.7753253286832	14.0821905980006	syn10099
13.9864644028988	14.2821256506779	syn1010
13.2795088764714	13.5378946232814	syn10100
13.329556589811	13.9034656240849	syn10109
13.7634858998142	14.0982990019658	syn10111
14.0138606941057	12.7822718603061	syn10113
13.5984152458788	13.0574896785046	syn10114
14.2922842646901	13.5037153249038	syn10115
12.409842743717	12.2315029492823	syn10117
14.0066027687088	14.0564173257209	syn10122
14.9158456533225	15.5056577731629	syn10129
13.3974788585519	14.6336547261881	syn10131
14.3468628520374	14.8058420168113	syn10134
12.5594407119616	11.6096324535608	syn10136
13.3688607414731	12.5671648366151	syn10138
12.5451966027518	13.1167850328199	syn10143
13.4094264155642	12.93143772348	syn10144
14.9774154616811	15.7667796986407	syn10152
14.0778904964823	14.7837799389981	syn10154
14.5824634158828	15.6749925150835	syn10157
13.163783185656	12.4300248691205	syn10165
15.0675304517308	14.1144681725141	syn10166
12.8221328508614	13.308019494603	syn10168
14.2998533611038	13.5389275064074	syn10179
12.6231640275342	12.7191450799428	syn10181
12.8756852941343	12.7884947482966	syn10184
13.6324135868276	12.0952915149643	syn10185
13.7296295105479	13.4808028224332	syn1019
13.4113723196113	12.9823952602759	syn10190
14.6375072762623	14.1517851146457	syn10191
13.0669109553181	13.8559481746988	syn102
12.4656943112114	12.1709318166037	syn10201
13.8346230020024	13.6404044237235	syn10205
13.7728147662577	15.5542349656821	syn10214
12.9534478785767	13.7042358625494	syn10215
14.0900629300541	12.921187043477	syn10218
13.5801792428791	14.0929017417454	syn1022
15.0507020699451	14.8117586875153	syn10229
13.9951263232994	14.2140249998606	syn1023
12.7723522368695	12.3131982945758	syn10233
14.9916039709067	16.4828082682299	syn10236
13.9548639305224	13.5198948964067	syn10239
14.090291630305	13.13307485142	syn10240
13.2093177439053	14.0950262218117	syn10241
13.4483618977358	14.3176782453273	syn10246
13.1452624025517	12.0799741318596	syn10248
14.0199465836645	14.5781463438812	syn10251
13.8147408654953	14.3389746667692	syn10256
13.6407714340816	13.8370581511011	syn10258
13.4850802112837	12.8803452369875	syn10262
12.3673101963328	12.4264633961289	syn10265
13.8034743128884	12.8270505643596	syn1027
14.8482357576571	14.8962940395285	syn10272
13.9505008868034	14.3905229893418	syn10275
13.3155481985851	13.1074874144921	syn10283
13.8627836212699	13.0032895600027	syn10284
13.309573976462	12.9893372477182	syn10290
13.076841753602	13.2081946493703	syn10293
14.4779471798868	12.9013386779517	syn10295
15.2364333116838	16.5473429779362	syn10299
14.4087435642887	13.9596337771776	syn10302
14.0176562421035	13.2086008688604	syn10304
13.7643004701119	13.3953816525438	syn10312
12.8765309614993	12.26652244118	syn10313
13.1327801774685	13.4049436633791	syn10316
12.6698861405808	12.9735918485462	syn10319
12.6125935241467	13.0523406548188	syn1032
14.4246175028925	14.3329571134851	syn10320
13.4125782611364	14.4525551262513	syn10321
14.4069437103718	13.3323025655626	syn10328
13.2770415746997	13.9827391839834	syn10337
13.4802246669493	13.6192659571361	syn10343
14.727094601664	14.0069042068118	syn1035
13.9308390227802	14.9538960982909	syn10351
14.3142714158375	14.7780800247528	syn10361
14.4579316434861	13.5485220848949	syn10368
13.6721318858672	13.105318160989	syn10369
14.1235072593273	14.6234801826808	syn1037
13.3977129260902	13.2231251284934	syn10371
13.4731997405942	12.8009717384912	syn10373
14.0452076685237	15.1240603070329	syn10411
14.3165427725034	15.3964558577124	syn10416
13.9333645862375	13.7153963101068	syn10418
13.3635441599323	13.8532392650103	syn10424
13.6953287755187	14.5326975482001	syn10427
13.1637625693956	13.4035746325243	syn10429
14.2388174003634	14.2583063752208	syn10436
13.154734205221	13.9785006993678	syn1044
13.4643542963609	14.6332317498457	syn10450
14.6369248588907	14.8940228699429	syn10451
13.9390628214106	14.1351470511315	syn10468
14.0536795558484	14.5501858659733	syn10469
12.8354031055496	13.3797801561561	syn10482
14.3350917686882	14.2633389435501	syn10486
13.722443832694	12.575888179256	syn10487
14.1872018714557	13.9457379856099	syn1049
14.0813871096575	13.3751497994845	syn10492
13.4281317843197	13.6481747699953	syn10493
12.6321724175002	13.0375076505382	syn10495
13.9293180846388	14.2120795930558	syn10498
14.1248779782937	14.0014134334395	syn10501
14.6101704106392	12.9178960686408	syn10503
13.6820546227258	14.7212184171746	syn10510
14.5545834105372	16.0593649416588	syn10514
14.5817751323442	15.8149942014951	syn10515
14.2886536753964	13.2867857533597	syn10517
12.8505605217759	13.1618480145513	syn1052
13.7338129895957	15.3252986279976	syn10521
14.1811779899988	14.8568909582744	syn10523
13.3666606115543	13.6301561679106	syn10526
14.3312903725794	14.5228136532261	syn10527
14.1430157368463	14.2153765395594	syn10528
13.5652120381295	13.2894778377624	syn10529
12.8583782058337	14.5469237740037	syn10537
13.0591571043925	13.1810907989819	syn10539
12.841506787485	12.6433027214751	syn1054
13.9428662047322	14.5882315996064	syn10540
14.2625015149283	15.3292476710992	syn10544
13.1201592453073	11.8948743918728	syn10549
12.8684414786167	12.6365939999518	syn10553
14.1744774410877	14.553342007787	syn1056
13.7027126432752	15.0941886134282	syn10565
14.1358667885633	14.1080337144968	syn1057
13.1238032003488	12.0826947963946	syn10571
12.7538183713599	11.8938742645357	syn10572
13.7074325047586	13.2206113247917	syn10582
13.2635531215558	12.6350171718305	syn10584
14.0776682014869	13.9981829099225	syn1059
13.1394142124657	13.2413646174844	syn10599
13.1615114283039	12.0481225586167	syn10604
13.7251055340674	14.1434810088505	syn10606
13.5000776583034	13.661949615776	syn10607
13.3380396801318	13.5956693670392	syn10609
14.0886761397538	13.5505598267899	syn1062
13.3853944004116	12.1567396438177	syn10620
14.2063083910447	13.265390728997	syn10623
13.9290715319084	13.6240462261974	syn10624
12.6202836182612	11.4902833442398	syn10633
13.8786057950291	14.0507510521002	syn10636
14.1939277876211	15.0258208774902	syn10641
12.9030065329945	12.7374697437032	syn10642
13.0033252373043	12.2838605872339	syn10643
12.8997476087979	13.8445571688678	syn10650
12.7334090653385	11.5768868014231	syn10653
13.8625359494801	13.0082192276408	syn10656
13.6204741484815	12.9888094555169	syn10660
13.256243351177	13.6318886685574	syn10663
13.2394612448346	13.0102116210758	syn10670
13.933263034221	14.651720572356	syn10677
14.4855580487938	14.3944480770001	syn10681
13.6199677001692	13.2512733868716	syn10683
13.8222980653441	14.5353274343491	syn10688
14.3249375401313	14.6414060014596	syn10690
12.9734280916243	12.5692733835766	syn10691
13.8868421580348	12.5593245000324	syn10692
12.8596408921608	12.6714841773355	syn10697
13.699549858015	13.363694437457	syn10699
12.8704764781087	12.4900059208413	syn10727
13.4210891228289	13.2558977062705	syn10729
14.6646018411991	14.0274255631473	syn10735
12.900134769958	12.4380584262122	syn10738
13.7167073129058	13.35931246345	syn10740
12.3687999763499	12.2343421822181	syn10741
14.2004193329668	13.2040399105735	syn10743
13.9057120399694	13.2253279921426	syn10746
13.7457660407795	13.5371437824701	syn10748
13.6527182183419	15.5813037763945	syn1075
14.3430010381695	15.8296324232917	syn10755
13.5743926239561	13.7299756892544	syn10758
14.5187971084204	14.6453867921876	syn10775
13.8392208096905	13.5141098937212	syn10777
13.656913742781	13.3599097615391	syn10786
13.2819877313626	13.2561844372847	syn10787
13.5644427644559	12.5153743392591	syn10788
13.807730277983	14.7855130208559	syn10790
13.8928891237886	13.7985721686631	syn10793
15.4907656514152	14.2365597153126	syn10794
15.4165592583741	15.9981268373536	syn10796
13.7220097559467	15.5274664382289	syn1080
13.8288694808113	13.1577615718998	syn10802
12.5275523942309	13.3829796177331	syn10803
13.1856711669619	11.6986749768818	syn10809
14.5135591033571	14.4328299140915	syn10810
14.3283274372077	14.4279780947383	syn10811
13.577964163548	13.4162995570214	syn10814
15.5641732478399	14.5820895564781	syn10816
14.4874600147339	13.0416618193961	syn10817
13.6840985613367	14.2666271447852	syn10819
13.6008796760658	15.4227350933196	syn10820
13.1624918025628	14.3945124834005	syn10821
12.5908051000124	13.3045336364352	syn10823
13.9225699179856	13.4371302611906	syn10839
14.0578959388677	13.9126427196713	syn1084
13.3046328092967	13.1553992908017	syn10845
14.2883142369202	14.7480013544906	syn10862
14.2433910934187	14.9095335577787	syn10863
12.5595640183783	13.5518074898975	syn10865
13.5219011386667	12.8828050036603	syn10872
12.4407526429192	13.5175218897777	syn10875
13.7388776062799	12.9117383818821	syn10877
13.3742269413251	14.2924264309423	syn1088
13.7119859889177	12.8468929002955	syn10881
13.1747061498221	12.6739515918654	syn10891
13.9402791330769	12.7941468935044	syn10892
14.0476904224736	13.7532815800349	syn10894
13.8366573050635	12.6850540918606	syn10906
13.4480520909601	12.5602049704843	syn10907
13.5205898071234	14.0313783761128	syn10908
13.1285768520502	11.8003783273968	syn1091
12.8673830468645	11.9221510221183	syn10913
13.392851085258	12.8480844636965	syn10917
14.079267158961	14.9105368428318	syn1092
14.0462330055015	13.3895988988187	syn10922
14.9545271195057	15.1139597404586	syn10926
14.3229331931358	13.8100975074556	syn10928
12.8198955906855	12.8726988618964	syn10933
14.1621937713903	14.0885846002924	syn10935
13.7826842404684	14.6514164966572	syn10940
13.6075202870872	14.27642132382	syn10947
13.6784744397596	13.3301087302581	syn10948
13.5017574780744	13.9028358977883	syn10953
13.0686027765957	13.1213144916532	syn10954
13.0738474187402	12.6288979849304	syn10958
14.4431299603094	14.1315710573208	syn10960
13.3424588199227	13.9579250266217	syn10971
12.9474371787426	13.5467809228598	syn10977
13.0148152297243	12.8129372609472	syn10979
13.9816855708969	14.3545424509681	syn1098
13.773648613379	13.006067315561	syn10981
14.8118152779987	15.6251162503279	syn10984
14.8595649031769	14.0714153140048	syn10988
14.3554758982583	14.8232887600826	syn10996
13.8054807396363	13.3999215484049	syn11000
13.9447855270641	13.951470169197	syn11005
14.4517128978222	14.0508366664519	syn11008
13.7409565953956	14.4024407390515	syn11012
13.9827336229677	14.0293535945046	syn11015
13.7473135682682	13.3281783613867	syn11019
13.736982019837	13.1738074724519	syn11041
15.0038928706088	15.2215175941971	syn11047
14.641315293234	13.9628569112377	syn11049
14.1064495314227	13.283345222732	syn11054
13.2795271259164	12.2001500767277	syn11058
13.2389241793245	13.858651291367	syn11059
13.917564011374	11.7340204996558	syn11061
13.005783275592	12.4035089204367	syn11063
13.963144934744	12.9248291837616	syn11064
14.5086904794794	14.6463246245648	syn11070
13.223748798999	13.3580303950709	syn11072
13.9702021230186	13.3330657633674	syn11075
14.098710467727	14.7918738459249	syn11076
14.1067254420515	13.3098032383936	syn11079
12.1899594119996	11.7992458689553	syn11097
13.4254315693677	14.9060500790222	syn11107
13.7968130312278	14.7239923869479	syn11110
13.4445121330752	13.4555684869529	syn11116
14.1014958285026	12.5105164714878	syn11122
14.4166004392756	14.9798317123089	syn11130
13.9556395922793	14.1179549074082	syn11131
14.9332493070042	14.2503692805747	syn11133
13.6159884756963	11.7699301473623	syn11140
14.0290643161321	14.8781041874695	syn11144
13.4913796379817	13.2306614177681	syn11146
12.8888203038644	12.7679627521246	syn11156
13.8911327347873	13.1783525131274	syn11170
14.8433537394112	14.9010025338701	syn11174
14.0700176379309	13.5395264596793	syn1118
12.3140868881759	12.3629662167879	syn11182
13.4547974909703	13.2894270565873	syn11188
15.6212407072341	14.9963375841885	syn11189
12.8454211484897	12.3893624256149	syn11192
14.6361654067044	13.4645288353467	syn11196
13.8342050576459	12.8406470818998	syn112
11.8161314039145	11.1662534554702	syn1120
12.7248417355083	13.16586553629	syn11208
14.4270191302833	14.6347387365773	syn11210
13.8329546304093	14.1030051899806	syn11212
13.3322380297512	14.2626274022557	syn11218
13.2326722053241	12.9487084206917	syn11231
13.9331175345573	12.809744772164	syn11232
13.1091090918842	14.572770125975	syn11251
13.9225595096838	12.4178896342511	syn11257
13.3680802142406	13.5513722480541	syn11260
13.5841548039351	14.313895334949	syn11268
14.1446851416375	14.2702366663778	syn11270
13.6989129329107	13.8326033911393	syn11273
15.1608546732526	15.0979125871506	syn11275
13.3302298285358	13.7109401979953	syn11276
13.1606535972498	13.5397434118718	syn11281
14.1132947881651	13.4923667705778	syn11282
12.9121219061835	13.7317394976934	syn11283
13.9890044769216	13.2359359571524	syn11284
14.1709562553526	15.2405999946678	syn11286
14.1857504781333	14.1178392836362	syn11294
13.8460300619132	13.3483940392222	syn11295
13.8698820258472	14.7935439290449	syn11301
14.3884468797178	14.5714618226445	syn11306
13.3488898625066	12.8776564015623	syn11308
13.6903419396635	12.875980889571	syn1131
13.9088176606611	14.2634120242304	syn11310
13.900818599304	14.1053144580498	syn11312
14.6410172494612	14.2627026295111	syn11313
14.1341125651758	15.4725236464984	syn11317
14.4895380975355	12.4253480605972	syn11318
13.1626376237295	12.9734045563059	syn11327
13.6351715101366	14.5572550973708	syn11328
13.3990481366247	14.0084300263921	syn11329
14.4334476256476	14.5337747140571	syn11332
12.5352539174431	13.5619200850202	syn11334
13.8531484054005	13.9040309835113	syn11341
14.4626889013967	14.4347444776115	syn11343
12.6756206569379	13.2474177182726	syn11346
14.4034849801714	14.4908505077908	syn11353
14.200731582879	13.7639362533576	syn11354
13.9587448246869	12.8420024767481	syn11361
14.4068157540868	14.7767206679141	syn11363
12.9252035474654	13.0612930906602	syn11369
13.7407661225189	12.718744350503	syn11372
12.8894161910668	12.1753698511708	syn1138
12.4537377673794	11.6831862810556	syn11380
13.6987803372516	13.0793965055607	syn11388
13.7450293991831	14.3934135370078	syn11392
14.3641357389065	14.63978982514	syn11393
14.1880025064588	14.797564728631	syn11394
14.4854935516673	13.6004244611106	syn11397
13.589589578373	13.9164891668663	syn11398
13.8959640948458	12.0329324751747	syn114
12.994614757549	14.028873998698	syn11402
13.2287313990284	13.6389082154813	syn11408
14.2782661386969	14.4007054600629	syn11411
13.8419240202491	14.4303375839513	syn11412
14.192302776002	14.5078325391547	syn11415
13.0685402600039	11.579182589717	syn11423
14.3168962063771	14.3025146926334	syn11424
12.7565703511566	11.9883745368164	syn11426
13.6469456749538	13.7641651090809	syn11428
14.2238497949275	15.4167102545909	syn11430
13.8015114369176	12.7601866166293	syn11431
13.1209272749455	12.1843082682406	syn11435
14.8547316923297	14.1939565261535	syn11451
15.0045322476267	16.2832747762359	syn11456
13.5913945839699	12.5200480878308	syn11461
13.5882421182881	12.9142855853252	syn11469
13.1477867706284	12.930190260283	syn11473
13.376514576346	11.353433125023	syn11475
13.3574133486773	13.4812536033056	syn11490
14.2728440946329	14.3705958388761	syn11493
14.6964555434558	14.1082449836522	syn11500
12.8804472782344	13.7980119656104	syn11501
13.5919736614311	13.7736286836123	syn11503
13.1865850750076	13.6535606301433	syn11508
13.225823876654	13.5560186997885	syn11509
14.9129618382166	13.9675132309764	syn11513
13.5633457370798	12.2334421699115	syn11515
13.837817463417	14.113516505855	syn11517
14.4214734897821	13.567415011022	syn1152
13.0951663750392	12.0973140120474	syn11523
13.6972743456605	14.668014634133	syn11524
13.2274538109896	13.4837993190479	syn11530
14.0342801088682	13.8135848496656	syn11531
14.0284644478258	14.2088121216129	syn11540
13.9421467125065	13.7610950822604	syn11553
14.4872770346897	14.8554272675901	syn11555
14.4295810989464	13.870855401694	syn11558
13.7022672681303	13.3564383812565	syn1156
13.1379150735632	12.5892243972579	syn11574
12.7550015310109	12.3835530769434	syn11577
