probs	phenotype	ids
5.73027433539122	7.19357122836561	syn10000
3.26268337877909	4.06645759182407	syn10001
5.03834530164891	4.17128221665572	syn10003
6.22939653581992	5.50201097062307	syn10007
4.89407679616256	4.53780302781095	syn1001
4.65599531339202	5.06450184208168	syn10015
4.87218989706849	4.45844619134773	syn10017
3.55877480743714	3.88787290511301	syn10019
3.53668586683672	3.25816110938496	syn10020
5.98146268747125	5.58042784388085	syn10021
3.91884418491828	3.60927657652866	syn10024
4.40312002443075	4.28294144048011	syn10029
4.87690815461534	4.10377534133121	syn10033
4.9862952810257	4.69437527288715	syn10036
4.87801698951618	5.79872093569511	syn1004
3.74603078471598	4.63536885696827	syn10040
3.68393892227472	5.11414931106502	syn10041
4.68157560302368	4.42989940495177	syn10042
5.05638623197008	5.27355094878638	syn10045
4.03932873525169	4.08680844941362	syn10049
5.42202002799579	5.71934786276002	syn10050
4.66223725908079	5.68227186276385	syn10058
4.63492086846984	4.59148354373364	syn10062
4.90035783379134	3.46830870251477	syn10064
3.02831602920821	3.54552483980841	syn10068
5.19176431283103	5.43657557013197	syn1009
4.22285831323746	4.78794006893187	syn10095
4.25873354505396	4.81156384186841	syn10099
4.69960047772663	4.66747531377354	syn1010
4.18365877065384	5.34872827754583	syn10100
5.65268999805561	4.83682757024982	syn10109
4.51350389558739	4.58745766779576	syn10111
5.227873597666	5.43415821673067	syn10113
4.16786582633273	4.69499790065724	syn10114
4.20656884144344	5.59177558040739	syn10115
4.22193097662959	3.64817530260979	syn10117
4.92877807308629	6.46719403064773	syn10122
4.77416865249583	5.35603327820633	syn10129
5.06383214957699	3.91456940141172	syn10131
4.48031424016081	3.47084972661675	syn10134
4.85088718313937	5.76642788317994	syn10136
4.59173065710064	2.13197765346156	syn10138
3.98296134891555	4.51029767474821	syn10143
6.75332975234624	7.59489316274197	syn10144
5.28665132122251	5.02702877036206	syn10152
6.06547395914038	5.49610109336048	syn10154
4.87568862570066	3.86239888745105	syn10157
3.90889947460426	4.43793133660146	syn10165
4.8022466378669	4.49625218550473	syn10166
5.0494518004866	5.26819734669577	syn10168
5.67821932855117	5.50651219762691	syn10179
5.38837971829123	6.48435024991791	syn10181
3.94800627355466	3.11117604662594	syn10184
6.99050902904177	6.35270443318854	syn10185
3.2762591519202	3.93364347589746	syn1019
3.31774298016248	2.62983848226444	syn10190
4.02747948955353	4.56901177462185	syn10191
4.2304991919228	3.89632745714248	syn102
3.20887092995168	3.34178155970984	syn10201
4.68189621676649	5.18920974181449	syn10205
4.64059139370876	4.50786432148252	syn10214
5.54210677794972	5.78487417357649	syn10215
4.39712389923219	3.25427520609327	syn10218
5.819717990583	5.20321090311221	syn1022
4.37913053741966	4.43378461653045	syn10229
4.99291398525888	5.54609893907346	syn1023
4.60761863871471	3.91093297173329	syn10233
5.58726853945739	4.70647392721898	syn10236
